"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
40910,,"T.A. 32-33","Object (stone)","TA.OC.32-33.004","4","","","2.12.32.  Full size.  Section.","","https://www.flickr.com/photos/25459876@N04/18672504412","Geraldine Dorel Ashby"
40910,,"T.A. 32.33","Oject, (stone)","TA.OC.32-33.004","4","","","Full size. Section.","","https://www.flickr.com/photos/25459876@N04/18672504412","Geraldine Dorel Ashby"
,,,,,,,,,,,
,,,,,,,,,,,
40911,975,"West facade of Great Temple","Flint knife","TA.OC.32-33.005","005","","","(date of discovery) 2.12.32; full size; Fragment of flint knife","","https://www.flickr.com/photos/25459876@N04/18491065479","Geraldine Dorel Ashby"
40911,,"T.A. 32-33","West facade of Great Temple.  Flint Knife","TA.OC.32-33.005","5","","","Fragment of flint knife.  Full size.","","https://www.flickr.com/photos/25459876@N04/18491065479","Geraldine Dorel Ashby"
40911,,"T.A. 32-33","Flint Knife","TA.OC.32-33.005","5","","","2.12.32.  West Facade of Great Temple.  Fragment of Flint Knife.  Full Size.","","https://www.flickr.com/photos/25459876@N04/18491065479","Geraldine Dorel Ashby"
,,,,,,,,,,,
,,,,,,,,,,,
40912,580,"West Facade (S.) of Great Temple","Bronze nail","TA.OC.32-33.006","6","0.81","Copenhagen","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18056575313","Geraldine Dorel Ashby; Denis Antoine"
40912,975,"West facade (S.) of Great Temple","Bronze nail","TA.OC.32-33.006","006","0.81","Copenhagen","(date of discovery) 2.12.32; life size; bronze nail","","https://www.flickr.com/photos/25459876@N04/18056575313","Geraldine Dorel Ashby; Denis Antoine"
40912,,"T.A. 32-33","West facade (S) of Great Temple.  Bronze nail.","TA.OC.32-33.006","6","0.81","Copenhagen","Bronze Nail.  Life size.","","https://www.flickr.com/photos/25459876@N04/18056575313","Geraldine Dorel Ashby; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40913,580,"West facade (S.) of Great Temple","Fragment of calcite statue","TA.OC.32-33.007","7","0.6","Cairo","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18677252685","Geraldine Dorel Ashby; Denis Antoine"
40913,975,"West facade (S.) of Great Temple","Fragment of calcite statue","TA.OC.32-33.007","007","0.6","Cairo","(date of discovery) 2.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18677252685","Geraldine Dorel Ashby; Denis Antoine"
40913,,"T.a. 32-33","West Facade (S.) of Great Temple.  Fragment of Calcite Statue.","TA.OC.32-33.007","7","0.6","Cairo","2.12.32.  Full size.","","https://www.flickr.com/photos/25459876@N04/18677252685","Geraldine Dorel Ashby; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40914,580,"West facade (S.) of Great Temple","Rough limstone flake with ink scribbles","TA.OC.32-33.008","8","","","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18672501292","Geraldine Dorel Ashby; Denis Antoine"
40914,975,"West facade (S.) of Great Temple","Rough limestone flake with ink scribbles","TA.OC.32-33.008","008","","","(date of discovery) 2.12.32; full scale","","https://www.flickr.com/photos/25459876@N04/18672501292","Geraldine Dorel Ashby; Denis Antoine"
40914,,"T.A. 32-33","West facade (S.) of Great Temple.  Rough limestone flake with ink scribble.","TA.OC.32-33.008","8","","","2.12.32.  Full scale.","","https://www.flickr.com/photos/25459876@N04/18672501292","Geraldine Dorel Ashby; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40915,580,"West facade (S.) of Great Temple","Fragment of decorated limestone","TA.OC.32-33.009","9","0.6","","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489485338","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40915,652,"","West facade (S.) of Great Temple. Fragment of decorated Limestone","TA.OC.32-33.009","6","9","","TA 32.32  1/2 full size  2.12.32","","https://www.flickr.com/photos/25459876@N04/18489485338","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40915,975,"West facade (S.) of Great Temple","Fragment of decorated limestone","TA.OC.32-33.009","009","0.6","","(date of discovery) 2.12.32; 1/2 full scale","","https://www.flickr.com/photos/25459876@N04/18489485338","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40916,580,"West facade (S.) of Great Temple","Sandstone fragment","TA.OC.32-33.010","10","","","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18679565201","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40916,652,"","West facade (S.) of Great Temple . Sandstone fragment","TA.OC.32-33.010","10","","","TA 32.33  2.12.32  full size","","https://www.flickr.com/photos/25459876@N04/18679565201","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40916,975,"West facade (S.) of Great Temple","Sandstone fragment","TA.OC.32-33.010","010","","","(date of discovery) 2.12.32; full scale","","https://www.flickr.com/photos/25459876@N04/18679565201","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40917,580,"West facade (S.) of Great Temple","Inscribed Granite Fragment","TA.OC.32-33.011","11","0.6","Birmingham","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18672499482","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40917,652,"","West facade (S.) of Great Temple Incribed Granite Fragment","TA.OC.32-33.011","11","0.6","Birmingham","TA 32-33   2.12.32  full size  (drawn inverted)  ","","https://www.flickr.com/photos/25459876@N04/18672499482","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40917,975,"West facade (S.) of Great Temple","Inscribed Granite Fragment","TA.OC.32-33.011","011","0.6","Birmingham","(date of discovery) 2.12.32; full size; drawn inverted","","https://www.flickr.com/photos/25459876@N04/18672499482","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40918,580,"West façade (Outside). Great Temple","Limestone head of Amenhotep III (?)","TA.OC.32-33.012","12","0.1","Oxford","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18491060069","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40918,652,"","West facade (outside) Great Temple. Limestone head of Amen[   te  ] III (>)","TA.OC.32-33.012","12","","Oxford","TA32-33  2.12.32  1/2 size  (approx.)  ","","https://www.flickr.com/photos/25459876@N04/18491060069","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40918,975,"West facade (outisde). Great Temple","Limestone head of Amenhotep III. (?).","TA.OC.32-33.012","012","0.1","Oxford","(date of discovery) 2.12.32; 1/2 size (approx.)","","https://www.flickr.com/photos/25459876@N04/18491060069","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40919,580,"West facade (S) of Great Temple","Fragment of faience cartouche","TA.OC.32-33.013","13","","","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18677248245","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40919,652,"","West facade (S) of Great Temple Fragment of facence cartouche","TA.OC.32-33.013","13","","","TA 32-33  2.12.32  Full size","","https://www.flickr.com/photos/25459876@N04/18677248245","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40919,975,"West facade (S.) of Great Temple","Fragment of faience cartouche","TA.OC.32-33.013","013","","","(date of discovery) 2.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18677248245","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40920,580,"West facade (S.) of Great Temple","Portion of headdress (Granite","TA.OC.32-33.014","14","0.6","Fitzwilliam","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18054575094","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40920,652,"","West facade (S.) of Great Temple   Portion of head+ dress  Granite","TA.OC.32-33.014","14","","","TA 32-33  2.12.32  half size  Fitzwilliam section  0.6","","https://www.flickr.com/photos/25459876@N04/18054575094","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40920,975,"West facade (S.) of Great Temple","Portion of headdress (?)","TA.OC.32-33.014","014","0.6","Fitzwilliam","(date of discovery) 2.12.32; hafl size; section","","https://www.flickr.com/photos/25459876@N04/18054575094","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40921,580,"West façade (Outside). Great Temple","Fragment of foot in red sandstone","TA.OC.32-33.015","15","0.6","","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18491057609","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40921,652,"","West facade (outside) Great Temple  Fragment of floor in red sandstone","TA.OC.32-33.015","15","","","TA 32-33  2.12.32   Half size    0.6","","https://www.flickr.com/photos/25459876@N04/18491057609","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40921,975,"West facade (outside). Great Temple","Fragment of foot in red sandstone","TA.OC.32-33.015","015","0.6","","(date of discovery) 2.12.32; half size","","https://www.flickr.com/photos/25459876@N04/18491057609","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40922,580,"West facade S.(Outside) Great Temple","10 fragments of faience plaques","TA.OC.32-33.016","16","0.4","a. Brooklyn[;]b. Brooklyn[;]c. Fitzwilliam[;]e. Copenhagen[;]f. Fitzwilliam[;]g. Brooklyn[;]h. Brussels","","","https://www.flickr.com/photos/25459876@N04/18672496052","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40922,652,"","","TA.OC.32-33.016","16","","Oxford ","TA 32-33  2.12.32  0.4  Scale 2/3 approx. ","","https://www.flickr.com/photos/25459876@N04/18672496052","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40922,975,"West facade S. (Outside) Great Temple","10 fragments of faience plaques","TA.OC.32-33.016","016","0.4","","","a Brooklyn; b Brooklyn; c Fitzwilliam; e Copenhagen; f Fitzwilliam; g Brooklyn; h Bruseels; l Oxford head of duck","https://www.flickr.com/photos/25459876@N04/18672496052","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40923,580,"West façade (outside). Great Temple","Fragment of limestone with inscribed hand","TA.OC.32-33.017","17","","","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18056566723","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40923,652,"","West facade (outside) Great Temple   Fragment of limestone with inscribed hand","TA.OC.32-33.017","17","","","TA 32-33  2.12.32  full size","","https://www.flickr.com/photos/25459876@N04/18056566723","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40923,975,"West facade (outside). Great Temple","Fragment of limestone with inscribed hand","TA.OC.32-33.017","017","","","(date of discovery) 2.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18056566723","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40924,580,"West façade, S. (outside). Great Temple","Three fitting fragments of faience","TA.OC.32-33.018","18","0.3","Brooklyn","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489403690","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40924,652,"","West facade (outside) Great Temple   Three fitting fragments of facecnce","TA.OC.32-33.018","18","","Brooklyn","TA 32-33  2.12.32   0.3  blue  green  [       ] size","","https://www.flickr.com/photos/25459876@N04/18489403690","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40924,975,"West facade S. (Outside) Great Temple","Three fitting fragments of faience","TA.OC.32-33.018","018","0.3","Brooklyn","(date of discovery) 2.12.32; life size","Two colours are specified - blue, green","https://www.flickr.com/photos/25459876@N04/18489403690","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40925,580,"West façade S. (outside). Great Temple","Fragment of limestone decoration","TA.OC.32-33.019","19","0.7","Birmingham Art Gallery","2. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18650919166","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40925,652,"","West facade S, Great  Temple   Fragment of limestone decoration","TA.OC.32-33.019","19","0.7","Birmingham Art Gallery","TA 32-33  2.12.32  1/2 full size","","https://www.flickr.com/photos/25459876@N04/18650919166","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40925,975,"West facade S. (Outside) Great Temple","Fragment of limestone decoration","TA.OC.32-33.019","019","0.7","Birmingham art gallery","(date of discovery) 2.12.32; 1/2 full size","","https://www.flickr.com/photos/25459876@N04/18650919166","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40926,580,"West façade (outside) South","Limestone Sphinx","TA.OC.32-33.020","20","0.38","Fitzwilliam","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489536670","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40926,652,"","West afcade (outside) South Limestone Sphina","TA.OC.32-33.020","20","0.33","","TA 32-33 2.12.32  1/4 full size  Fitzwilliam","","https://www.flickr.com/photos/25459876@N04/18489536670","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40926,975,"West facade (Outside) South","Limestone Sphinx","TA.OC.32-33.020","020","0.38","Fitzwilliam","(date of discovery) 2.12.32; 1/4 full size","","https://www.flickr.com/photos/25459876@N04/18489536670","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40927,580,"West façade (outside) South","Fragment of calcite knee in relief","TA.OC.32-33.021","21","0.6","","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18677242805","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40927,652,"","West afcade (oytside) South  Fragment of calcite k n [   ] in relief","TA.OC.32-33.021","21","0.5","","TA 32-33  3.12.32  full size","","https://www.flickr.com/photos/25459876@N04/18677242805","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40927,975,"West facade (outside) South","Fragment of calcite knee in relief","TA.OC.32-33.021","021","0.5","","(date of discovery) 3.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18677242805","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40928,580,"West façade (outside) South","Glazed pendant","TA.OC.32-33.022","22","0.3","Fitzwilliam","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489476328","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40928,652,"","West facade (outside) South Glazed pendant","TA.OC.32-33.022","22","0.3","","TA 32-33  3.12.32   full size Fitzwilliam","","https://www.flickr.com/photos/25459876@N04/18489476328","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40928,975,"West facade (outside) South","Glazed pendant","TA.OC.32-33.022","022","0.3","Fitzwilliam","(date of discovery)  3.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18489476328","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40929,580,"West façade (outside) South","Fragment of faience inlay (fish)","TA.OC.32-33.023","23","0.3","Cairo","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18056563123","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40929,652,"","West facade (outside) South Fragment of facence inla[  ]  (fish)","TA.OC.32-33.023","23","0.3","Cairo","TA 32-33  3.12.32  full scale ","","https://www.flickr.com/photos/25459876@N04/18056563123","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40929,975,"West facade (outside) South ","Fragment of faience inlay (fish)","TA.OC.32-33.023","023","0.3","Cairo","(date of discovery) 3.12.32; full scale","","https://www.flickr.com/photos/25459876@N04/18056563123","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40930,580,"West façade (outside) South","Fragment of sandstone relief","TA.OC.32-33.024","24","","","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489533880","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40930,652,"","West facade (outside) South  Fragment of sandstone relief","TA.OC.32-33.024","24","","","TA 32-33  3.12.32  1/2 scale","","https://www.flickr.com/photos/25459876@N04/18489533880","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40930,975,"West facade (outside) South ","Fragment of sandstone relief","TA.OC.32-33.024","024","","","(date of discovery) 3.12.32; 1/2 scale","","https://www.flickr.com/photos/25459876@N04/18489533880","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40931,580,"West façade (outside) South","Sandstone fingers","TA.OC.32-33.025","25","0.77","Canford School","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489474358","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40931,652,"","West facade (outside) South sandstone fingers","TA.OC.32-33.025","26","077","Canford school","TA 32-33 3.12.32   full size","","https://www.flickr.com/photos/25459876@N04/18489474358","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40931,975,"West facade (outside) South","Sandstone fingers","TA.OC.32-33.025","025","0.77","Canford School","(date of discovery) 3.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18489474358","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40932,580,"West façade (outside) South","Trial piece in limestone; reliefs of heads on both sides","TA.OC.32-33.026","26","0.5","Brussels","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18677239255","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40932,652,"","West facade (outside) South  Trial relief in limestone ,  relief of heads on both sides","TA.OC.32-33.026","26","0.5","Brussels","TA 32-33  3.12.32   not to scale   ","","https://www.flickr.com/photos/25459876@N04/18677239255","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40932,975,"West facade (outside) South ","Trial piece in limestone; reliefs of heads on both sides","TA.OC.32-33.026","026","0.5","Brussels","(date of discovery)  3.12.32; not to scale; 11 cm (height); 95. cm (width)","","https://www.flickr.com/photos/25459876@N04/18677239255","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40933,580,"West façade (outside) South","Fragment of corrugated island marble inlay","TA.OC.32-33.027","27","0.3","","3. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18056559963","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40933,652,"","West facade (ouside) South Fragment of co[rru]gated in land marble inlay","TA.OC.32-33.027","27","0.3","","TA 32-33  3.12.32  full size","","https://www.flickr.com/photos/25459876@N04/18056559963","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40933,975,"West facade (outside) South ","Fragment of corrugated island marble inlay","TA.OC.32-33.027","027","0.3","","(date of discovery) 3.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18056559963","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40934,580,"West façade (outside) South","Fragment of limestone, leg of kneeling figure","TA.OC.32-33.028","28","0.8","Fitzwilliam","4. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18650909636","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40934,652,"","West facade(outside) South  Fragment of limestone, leg of kneeling figure","TA.OC.32-33.028","28","0.8","","TA 32-33 4.12.32   1/2  full size  Fitzwilliam","","https://www.flickr.com/photos/25459876@N04/18650909636","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40934,975,"West facade (outside) South ","Fragment of limestone, leg of kneeling figure","TA.OC.32-33.028","028","0.8","Fitzwilliam","(date of discovery)  4.12.32; 1/2 full size","","https://www.flickr.com/photos/25459876@N04/18650909636","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40935,580,"South-west corner (inside) Temple","Fragment of limestone kneeling figure","TA.OC.32-33.029","29","0.39","San Diego","4. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18677237345","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40935,652,"","South - west corner (inside) of Temple  Fragment of limestone kneeling figure","TA.OC.32-33.029","29","0.39","San Diego ","TA 32-33 4.12.32  not to scale ","","https://www.flickr.com/photos/25459876@N04/18677237345","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40935,975,"South-west corner (inside) of Temple","Fragment of limestone kneeling figure","TA.OC.32-33.029","029","0.39","San Diego","(date of discovery) 4.12.32; Not to scale; 16 cm (height); 24 cm (length)","","https://www.flickr.com/photos/25459876@N04/18677237345","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40936,580,"Great Temple, South side (inside)","11 Fragments of faience inlay","TA.OC.32-33.030","30","0.2","D. Brussels[;]F., G., H. & I. Fitzwilliam[;]J. St Paul's[;]K. Merchant Taylors","","","https://www.flickr.com/photos/25459876@N04/18650908446","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40936,652,"","Great Temple South side (inside)  11 fragments of facence in lay","TA.OC.32-33.030","30","0.2","","","","https://www.flickr.com/photos/25459876@N04/18650908446","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40936,975,"Great Temple, South side (inside)","11 fragments of faience inlay","TA.OC.32-33.030","030","0.2","see comments","(date of discovery) 5.12.32","Fragment A: very light green, brown, pink - Stowe.
Fragment B & C: greeny cream, green, brown lines.
Fragment D: blue, brown, yellow- Brussels.
Fragment E: green-blue, brown, cream.
Fragment F: cream, blue, brown markings - Fitzwilliam.
Fragment G: green, blue-green, green, brown - Fitzwilliam.
Fragment H: green, brown, blue green - Fitzwilliam.
Fragment I: blue, brown markings, yellow - Fitzwilliam.
Fragment J: greenish white, green - St Paul's.
Fragment K: green, brown markings - Merchant Taylors.","https://www.flickr.com/photos/25459876@N04/18650908446","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40937,580,"Great Temple, South-west corner (inside)","Fragment of limestone, inscribed with hand","TA.OC.32-33.031","31","0.5","Cambridge, Fitz William","5. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489470078","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40937,652,"","Great Temple South - west corner (inside) Fragment of limestone, inscribed with hand","TA.OC.32-33.031","31","0.5","Cambridge  Fitz William","TA 32-33  5.12.32  full size","","https://www.flickr.com/photos/25459876@N04/18489470078","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40937,975,"Great Temple, South-west corner (inside)","Fragment of limestone, inscribed with hand","TA.OC.32-33.031","031","0.5","Cambridge. Fitzwilliam","(date of discovery) 5.12.32; full size","","https://www.flickr.com/photos/25459876@N04/18489470078","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40938,580,"Great Temple, south of South colonnade","2 Fragments of faience","TA.OC.32-33.032","32","0.3","B. Brussels","6. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18672485052","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40938,652,"","Geat Temple south of south collonade  2 fargments of afcence","TA.OC.32-33.032","32","0.3","Brussels","TA 32-33 6.12.32","","https://www.flickr.com/photos/25459876@N04/18672485052","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40938,975,"Great Temple, south of south colonnade","2 fragments of faience","TA.OC.32-33.032","032","0.3","Brussels","(date of discovery) 6.12.32","Fragment A: brown background with blue stripes.
Fragment B: cream, green, pink, cream.","https://www.flickr.com/photos/25459876@N04/18672485052","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40939,580,"Great Temple, South colonnade","Bronze ring","TA.OC.32-33.033","33","0.81","Copenhagen","6. 12. 32.","","https://www.flickr.com/photos/25459876@N04/18489527000","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40939,652,"","Great Temple South colonnade  Bronge Ring","TA.OC.32-33.033","33","0.81","Copenhagen","TA 32-33  6.12.32  ","","https://www.flickr.com/photos/25459876@N04/18489527000","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40939,975,"Great Temple, South colonnade","Bronze ring","TA.OC.32-33.033","033","0.81","Copenhagen","(date of discovery) 6.12.32","Front and side view.","https://www.flickr.com/photos/25459876@N04/18489527000","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
40940,580,"Great Temple, entrance","limestone with incised foot","TA.OC.32-33.034","34","0.5","Egyptian Society of East Anglia","6. 12. 33.","","https://www.flickr.com/photos/25459876@N04/18489526260","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40940,652,"","Great Temple  entrance  limestone [  d]  incised [   e ]","TA.OC.32-33.034","34","0.5","Egyptian Society of East Anglia","TA 32-33 6.12.32  1/2 scale","","https://www.flickr.com/photos/25459876@N04/18489526260","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
40940,975,"Great temple, entrance","Limestone with incised fest (?)","TA.OC.32-33.034","034","0.5","Egyptian Society of East Anglia","(date of discovery) 6.12.32; 1/2 scale","","https://www.flickr.com/photos/25459876@N04/18489526260","Geraldine Dorel Ashby; Maria Christakou; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
