"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
48380,433,"W. part of GNRP N. 49.47","Ring bezel in yellow faience to represent gold, and with red and blue faience inlaid or overlaid","TA.OC.24-25.013","24-5/13","None given","M/C","8-11-24;1/1; blue, yellow, red, blue; Sadiq","","https://www.flickr.com/photos/25459876@N04/18890604031","Michael George Adams; Joellen mcGann; Denis Antoine"
48380,580,"W. part of GNRP, N.49.47.","Ring bezel in yellow faïence to represent gold, and with red and blue faïence inlaid or overlaid.","TA.OC.24-25.013","24-5/13","","Nfe","8. 11. 24.[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18890604031","Michael George Adams; Joellen mcGann; Denis Antoine"
48380,677,"","Ring begel in yellow faience to represent fold, and with red and blue farence in laid novcilind.   ","TA.OC.24-25.013","24 - 5/ 13","N 49.47","","8 - 11 - 24. M/C blue yellow red blue 1/1 Sadie. W. part of GNRP.","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","https://www.flickr.com/photos/25459876@N04/18890604031","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48381,433,"Central part of GNRP Q 49.45","Bes Amulet in blue faience","TA.OC.24-25.014","23-4/14","None given","Glasgow","8-11-24; 1.5 cm high; Sadiq","No drawing","https://www.flickr.com/photos/25459876@N04/18701685679","Michael George Adams; Joellen mcGann; Denis Antoine"
48381,580,"Q.49.45., Central part of GNRP","Bes amulet in blue faïence.","TA.OC.24-25.014","23-4/14","","Glasgow","8. 11. 24.[;]Sadiq","Is Object number right? Shouldn't it be 24-5/14?","https://www.flickr.com/photos/25459876@N04/18701685679","Michael George Adams; Joellen mcGann; Denis Antoine"
48381,677,"","Bes Amulet in blue faience ","TA.OC.24-25.014","23-4./ 14","","Glasgow","8 - 11 - 24. 1.5 cm high Sadif Q.49. 45 Central part of GNRP","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","https://www.flickr.com/photos/25459876@N04/18701685679","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48382,433,"GNRP Hous N of ""street"" N 49.51","Amulet, Head of goddess, blue faience","TA.OC.24-25.015","24-5/15","None given","Glasgow","8-11-24; 2/1; Mubarak","","https://www.flickr.com/photos/25459876@N04/18265313984","Michael George Adams; Joellen mcGann; Denis Antoine"
48382,580,"G.N.R.P. House N. of ""street"", N.49.51.","Amulet, Head of a goddess, blue faïence.","TA.OC.24-25.015","24-5/15","","Glasgow","8. 11. 24.[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18265313984","Michael George Adams; Joellen mcGann; Denis Antoine"
48382,677,"","Amulet, Head of a goddess, blue fairince  ","TA.OC.24-25.015","","N 49.51 ","Glasgow","8 - 11 - 24 24-5/ 15 2/1 [642] Hambarak GNRP. N. of ""oheat"" ","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","https://www.flickr.com/photos/25459876@N04/18265313984","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48383,433,"GNRP Large house N of street N49.51","Squatting Ape feeding from barrel (?), limestone and painted red","TA.OC.24-25.016","24-5/16","Photos 9, 22","U.S.A.","8-11-24; Thickness 1.7 cms; Umbarak","","https://www.flickr.com/photos/25459876@N04/18887840485","Michael George Adams; Joellen mcGann; Denis Antoine"
48383,580,"GNRP Large house N. of street, N.49.51.","Squatting ape feeding from barrel (?), limestone and painted red.","TA.OC.24-25.016","24-5/16","","U.S.A.","8. 11. 24.[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18887840485","Michael George Adams; Joellen mcGann; Denis Antoine"
48383,677,"","Squatting Ape feeding from banel (?), limestone and painted red. ","TA.OC.24-25.016","24 - 5./ 16","N 49.51","USA","8 - 11 - 24. Thickness 1.7 cms Photos 9. 22 Umbarak GNRP. Laye house N of sKreat. ","Some of the handwriting was difficult to decipher. I made my best possible judgement. ","https://www.flickr.com/photos/25459876@N04/18887840485","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48384,433,"West of N49.22","Front surface of Bead, Cartouche of Thutmose III between uraeus with [corh] on each side, blue faience","TA.OC.24-25.017","24-5/17","None given","Sent Griffith; USA","9-11-24; 2/1; Umbarak","","https://www.flickr.com/photos/25459876@N04/18700156220","Joellen mcGann; Susan Magyarody; Denis Antoine"
48384,580,"West of N.49.22.","Front surface of bead. Cartouche of Thutmôse III between uraei with ank on each side. Blue faïence.","TA.OC.24-25.017","24-5/17","","U.S.A.","9. 11. 24.[;]sent Griffith[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18700156220","Joellen mcGann; Susan Magyarody; Denis Antoine"
48384,658,"","Front surface of Bead. Cartouche of Thutmose III between uraei with [...] on each side. Blue faience.","TA.OC.24-25.017","17","","U.S.A.","","","https://www.flickr.com/photos/25459876@N04/18700156220","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48385,433,"West of N49.22","Small blue scarab bead, of lapis lazuli (?)","TA.OC.24-25.018","24-5/18","None given","Ash (G)","9-11-24; 1 cm long; Umbarak","No drawing","https://www.flickr.com/photos/25459876@N04/18701620239","Michael George Adams; Joellen mcGann; Denis Antoine"
48385,580,"West of N.49.22.","Small blue scarab bead, of lapis lazuli (?)","TA.OC.24-25.018","24-5/18","","Ash. ([...])","9. 11. 24.[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18701620239","Michael George Adams; Joellen mcGann; Denis Antoine"
48385,677,"","Small blue scarab bead, of lapislazuli (?) ","TA.OC.24-25.018","24 - 5./ 18","N 49. 22. ","Ash. (y)","9 - 11 - 24. 1 cm long Unbarak West of  ","Some of the handwriting was difficult to decipher. I made my best possible judgement. Diagram of object is missing. ","https://www.flickr.com/photos/25459876@N04/18701620239","Michael George Adams; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48386,433,"N. of N 49.22","Piece of faience of various colours intact shoulder ornament","TA.OC.24-25.019","24-5/19","Photo 24","Copenhagen","9-11-24; 1/1; Umbarak","","https://www.flickr.com/photos/25459876@N04/18887839295","Joellen mcGann; Susan Magyarody; Denis Antoine"
48386,580,"N. of N.49.22.","Piece of faïence of various colours inlaid. Shoulder ornament.","TA.OC.24-25.019","24-5/19","","Copenhagen","9. 11. 24.[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18887839295","Joellen mcGann; Susan Magyarody; Denis Antoine"
48386,658,"N of N 49.22","Piece of faience of various colours intact shoulder ornament.","TA.OC.24-25.019","19","","Copenhagen","Photo 24","","https://www.flickr.com/photos/25459876@N04/18887839295","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48387,433,"N. of N 49.22","Fine piece of faience pot, various colours, yellow, red, blue, green and white. Handle broken away","TA.OC.24-25.020","24-5/20","Photo 24","M/C (G)","9-11-24; 1/1; H.B.C.; Umbarak","","https://www.flickr.com/photos/25459876@N04/18887838675","Joellen mcGann; Susan Magyarody; Denis Antoine"
48387,580,"N. of N.49.22.","Fine piece of faïence pot, various colours, yellow, red, blue, green and white. Handle broken away.","TA.OC.24-25.020","24-5/20","","[...] (G)","9. 11. 24.[;]Photo 24[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18887838675","Joellen mcGann; Susan Magyarody; Denis Antoine"
48387,658,"N of N 49.22","Fine piece of faience pot, various colours, yellow, red, blue, green and white. Handle broken away.","TA.OC.24-25.020","20","","","","","https://www.flickr.com/photos/25459876@N04/18887838675","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48388,433,"W. of N 49.47","Bronze needle","TA.OC.24-25.021","24-5/21","None given","U.S.A.","9-11-24; Length 10.4 cms; Diam. .2 at end; Sadiq","No drawing","https://www.flickr.com/photos/25459876@N04/18700135128","Joellen mcGann; Susan Magyarody; Denis Antoine"
48388,580,"W. of N.49.47.","Bronze needle.","TA.OC.24-25.021","24-5/21","","U.S.A.","9. 11. 24.[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18700135128","Joellen mcGann; Susan Magyarody; Denis Antoine"
48388,658,"N of N 49.47","Bronze needle.","TA.OC.24-25.021","21","","U.S.A.","","No drawing.","https://www.flickr.com/photos/25459876@N04/18700135128","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48389,433,"N.49.47","Mould for cartouche, with name of Seokerec","TA.OC.24-25.022","24-5/22","None given","U.S.A.","9-11-24; Rough pottery; Sadiq","","https://www.flickr.com/photos/25459876@N04/18265310994","Joellen mcGann; Susan Magyarody; Denis Antoine"
48389,580,"N.49.47.","Mould for cartouche, with name of Seokere. Rough pottery.","TA.OC.24-25.022","24-5/22","","U.S.A.","9. 11. 24.[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18265310994","Joellen mcGann; Susan Magyarody; Denis Antoine"
48389,658,"N. 49.47","Mould for cartouche, with name of Seokere.","TA.OC.24-25.022","22","","U.S.A.","","","https://www.flickr.com/photos/25459876@N04/18265310994","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48390,433,"N.49.47","Squatting Ape, head turned to right - limestone","TA.OC.24-25.023","24-25/23","Photo 9","U.S.A.","9-11-24; 1/1; Sadiq","","https://www.flickr.com/photos/25459876@N04/18861593196","Joellen mcGann; Susan Magyarody; Denis Antoine"
48390,580,"N.49.47.","Squatting ape, head turned to right. Limestone.","TA.OC.24-25.023","24-25/23","","U.S.A.","9. 11. 24.[;]Photo 9[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18861593196","Joellen mcGann; Susan Magyarody; Denis Antoine"
48390,658,"N. 49.47","Squatting ape, head turned to right in limestone.","TA.OC.24-25.023","23","","U.S.A.","Photo 9.","","https://www.flickr.com/photos/25459876@N04/18861593196","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48391,433,"N.49.48","Leather object, sewn together, perhaps handle or parts of reins","TA.OC.24-25.024","24-5/24","None given","Ash. (H)","9-11-24; Saway","No drawing","https://www.flickr.com/photos/25459876@N04/18700153540","Joellen mcGann; Susan Magyarody; Denis Antoine"
48391,580,"N.49.48.","Leather object, sewn together. Perhaps handle part of reins.","TA.OC.24-25.024","24-5/24","","Ash. ([...])","9. 11. 24.[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18700153540","Joellen mcGann; Susan Magyarody; Denis Antoine"
48391,658,"N. 49.48","Leather object, sewn together. Perhaps handle or part of reins.","TA.OC.24-25.024","24","","","","","https://www.flickr.com/photos/25459876@N04/18700153540","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48392,433,"N.49.47","Scarab of dark blue glass. On lower surface is a feather of Meret","TA.OC.24-25.025","24-25/25","None given","?","9-11-24; Ali Sheraif","No drawing","https://www.flickr.com/photos/25459876@N04/18861592256","Joellen mcGann; Susan Magyarody; Denis Antoine"
48392,580,"N.49.47.","Scarab of dark blue glass. On lower surface is a feather of Mê'et.","TA.OC.24-25.025","24-5/25","","?","9. 11. 24.[;]Ali Sharaif","","https://www.flickr.com/photos/25459876@N04/18861592256","Joellen mcGann; Susan Magyarody; Denis Antoine"
48392,658,"N. 49.47","Scarab of dark blue glass. On lower surface is a feather of M[...].","TA.OC.24-25.025","25","","","","No drawing.","https://www.flickr.com/photos/25459876@N04/18861592256","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48393,433,"NE of N.49.51","Bronze needle","TA.OC.24-25.026","","None given","?","10-11-24; length 9.5 cms; thickness .2 cms; Sawaq","No drawing","https://www.flickr.com/photos/25459876@N04/18887835575","Joellen mcGann; Susan Magyarody; Denis Antoine"
48393,580,"N.E. of N.49.51.","Bronze needle.","TA.OC.24-25.026","24-5/26","","?","10. 11. 24.[;]Sowaq","","https://www.flickr.com/photos/25459876@N04/18887835575","Joellen mcGann; Susan Magyarody; Denis Antoine"
48393,658,"NE of N 49.51","Bronze needle. Length 9.5 cm, thickness 0.2 cms.","TA.OC.24-25.026","26","","","","","https://www.flickr.com/photos/25459876@N04/18887835575","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48394,433,"N. wall of N.49.51","Ring Bezel. Greenish blue faience","TA.OC.24-25.027","24-5/27","None given","East Anglia","10-11-24; 2/1; Umbarak","","https://www.flickr.com/photos/25459876@N04/18701679259","Joellen mcGann; Susan Magyarody; Denis Antoine"
48394,580,"N. of N.49.51.","Ring bezel. Greenish blue faïence.","TA.OC.24-25.027","24-5/27","","East Anglia","10. 11. 24.[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18701679259","Joellen mcGann; Susan Magyarody; Denis Antoine"
48394,658,"N Wall of N 49.51","Ring bezel. Greenish blue faience.","TA.OC.24-25.027","27","","East Anglia","","","https://www.flickr.com/photos/25459876@N04/18701679259","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48395,433,"N. of N.49.51","Pendant of blue glaze. Hieroglyphs","TA.OC.24-25.028","24-5/28","None given","Ash (G.)","10-11-24; 2/1; Umbarak","","https://www.flickr.com/photos/25459876@N04/18267204433","Joellen mcGann; Susan Magyarody; Denis Antoine"
48395,580,"N. of N.49.51.","Pendant of blue glaze. hieroglyphs.","TA.OC.24-25.028","24-5/28","","Ash. (G)","10. 11. 24.[;]Umbarak","","https://www.flickr.com/photos/25459876@N04/18267204433","Joellen mcGann; Susan Magyarody; Denis Antoine"
48395,658,"N of N 49.51","Pendant of blue glaze. Hieroglyphs.","TA.OC.24-25.028","28","","","","","https://www.flickr.com/photos/25459876@N04/18267204433","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48396,433,"S.W. room of N.49.50","Mould for faience ornament","TA.OC.24-25.029","24-5/29","None given","British Museum (G)","10-11-24; 2/1; Sadiq","","https://www.flickr.com/photos/25459876@N04/18265307784","Joellen mcGann; Susan Magyarody; Denis Antoine"
48396,580,"S.W. room of N.49.50.","Mould for faïence ornament.","TA.OC.24-25.029","24-5/29","","B.M. (G)","10. 11. 24.[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18265307784","Joellen mcGann; Susan Magyarody; Denis Antoine"
48396,658,"SW room of N 49.50","Mould for faience ornament. ","TA.OC.24-25.029","29","","B.M.","","","https://www.flickr.com/photos/25459876@N04/18265307784","Joellen mcGann; Susan Magyarody; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48397,433,"N.49.50 ""Bedroom""","Walking monkey or ape? Man standing behind. Painted red.","TA.OC.24-25.030","24-5/30","Photo 9","U.S.A.","10-11-24; 1/1; Ali Sheraif","","https://www.flickr.com/photos/25459876@N04/18890664531","chris charles; Joellen mcGann; Denis Antoine"
48397,580,"N.49.50. ""Bedroom""","Walking monkey or ape. ? Man standing behind. Painted red.","TA.OC.24-25.030","24-5/30","","U.S.A.","10. 11. 24.[;]Photo 9[;]Ali Sheraif","","https://www.flickr.com/photos/25459876@N04/18890664531","chris charles; Joellen mcGann; Denis Antoine"
48397,1098,"","","TA.OC.24-25.030","","","","","","https://www.flickr.com/photos/25459876@N04/18890664531","chris charles; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
48398,433,"N.49.56","Bronze awl","TA.OC.24-25.031","24-5/31","Photo 8","Australia","11-11-24; Length 10.6cm; .6 thick; Sadiq","No drawing","https://www.flickr.com/photos/25459876@N04/18890663791","chris charles; Joellen mcGann; Denis Antoine"
48398,580,"N.49.56.","Bronze nail.","TA.OC.24-25.031","24-5/31","","Australia","10. 11. 24.[;]Sadiq","","https://www.flickr.com/photos/25459876@N04/18890663791","chris charles; Joellen mcGann; Denis Antoine"
48398,1098,"","","TA.OC.24-25.031","","","","","","https://www.flickr.com/photos/25459876@N04/18890663791","chris charles; Joellen mcGann; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
