"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
42645,658,"V.36.3","Bone net spa[..]er?","TA.OC.28-29.003","3","","Egyptian Soc. East Anglia","10 x 1.6","","https://www.flickr.com/photos/25459876@N04/18885146672","Joellen mcGann; Van C. Vives; Susan Magyarody"
42645,717,"T.A.[;]20-29","Bone Net Spacer ?","TA.OC.28-29.003","3","","Egyption Soc. East Auglia","House V.36.3","","https://www.flickr.com/photos/25459876@N04/18885146672","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42646,433,"House V.36.3","Scarab","TA.OC.28-29.004","4","None given","Auckland, New Zealand","T.A. 28-29; 1.4 x 1","","https://www.flickr.com/photos/25459876@N04/18885146102","Joellen mcGann; Van C. Vives; Susan Magyarody"
42646,658,"V.36.3","Scarab","TA.OC.28-29.004","4","","Auckland, New Zealand","","","https://www.flickr.com/photos/25459876@N04/18885146102","Joellen mcGann; Van C. Vives; Susan Magyarody"
42646,717,"T.A.[;]20/29","Carab","TA.OC.28-29.004","4","","Auckland, New Zealand","","","https://www.flickr.com/photos/25459876@N04/18885146102","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42647,433,"House V.36.3","Kohlstick, black wood","TA.OC.28-29.005","5","None given","Left at N.House","T.A. 28-29; 7.7 x 0.2/0.4","","https://www.flickr.com/photos/25459876@N04/18702659868","Joellen mcGann; Van C. Vives; Susan Magyarody"
42647,658,"V.36.3","Kohl stick, black wood","TA.OC.28-29.005","5","","","left at Nth","","https://www.flickr.com/photos/25459876@N04/18702659868","Joellen mcGann; Van C. Vives; Susan Magyarody"
42647,717,"T.A.[;]281 g","Kohlstick, black wood","TA.OC.28-29.005","5","","","House V 36.3.[;] left at N[...]","Not sure of Provenance","https://www.flickr.com/photos/25459876@N04/18702659868","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42648,433,"House V.36.3","Scaraboid","TA.OC.28-29.006","6","None given","None given","T.A. 28-29; 1.5 x 1.2","","https://www.flickr.com/photos/25459876@N04/18702658988","Joellen mcGann; Van C. Vives; Susan Magyarody"
42648,658,"V.36.3","Scaraboid","TA.OC.28-29.006","6","","","","","https://www.flickr.com/photos/25459876@N04/18702658988","Joellen mcGann; Van C. Vives; Susan Magyarody"
42648,717,"T.A.[;]20-9","Scaraboid","TA.OC.28-29.006","6","","","House V.36.3","","https://www.flickr.com/photos/25459876@N04/18702658988","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42649,433,"House U.36.18","Part of pottery uraeus pink slip traces of red, blue & black paint","TA.OC.28-29.007","7","None given","None given","15 x 13","","https://www.flickr.com/photos/25459876@N04/18885143982","Joellen mcGann; Van C. Vives; Susan Magyarody"
42649,658,"U.36.18","Part of pottery uraeus pink slip traces of red, blue & black paint.","TA.OC.28-29.007","1","","","15 x 13","","https://www.flickr.com/photos/25459876@N04/18885143982","Joellen mcGann; Van C. Vives; Susan Magyarody"
42649,717,"T.A.[;]20/9","Part of pottery ur[...]us","TA.OC.28-29.007","4","","","Pink slip traces of red, blue, black paint[;]House U.36.18","","https://www.flickr.com/photos/25459876@N04/18885143982","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42650,433,"House U.36.20","Clay toy","TA.OC.28-29.008","8","None given","None given","T.A. 28-29; 6 x 3","","https://www.flickr.com/photos/25459876@N04/18267828044","Joellen mcGann; Van C. Vives; Susan Magyarody"
42650,658,"U.36.20","Clay toy","TA.OC.28-29.008","8","","","","","https://www.flickr.com/photos/25459876@N04/18267828044","Joellen mcGann; Van C. Vives; Susan Magyarody"
42650,717,"TA[;]28/9","Clay Toy","TA.OC.28-29.008","8","","","house U.36.20","","https://www.flickr.com/photos/25459876@N04/18267828044","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42651,433,"House U.36.20","Wooden toolhandle","TA.OC.28-29.009","9","None given","None given","T.A. 28-29; 15 x 3","","https://www.flickr.com/photos/25459876@N04/18702668910","Joellen mcGann; Van C. Vives; Susan Magyarody"
42651,658,"U.36.20","Wooden tool handle","TA.OC.28-29.009","9","","","","","https://www.flickr.com/photos/25459876@N04/18702668910","Joellen mcGann; Van C. Vives; Susan Magyarody"
42651,717,"T.A.[;]28/9","Wooden Toolhandle","TA.OC.28-29.009","9","","","house U.36.20","","https://www.flickr.com/photos/25459876@N04/18702668910","Joellen mcGann; Van C. Vives; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42652,433,"House U.36.20","Fragment of green glaze tile","TA.OC.28-29.010","10","None given","British Museum","T.A. 28-29; diag. 7; on back in red","","https://www.flickr.com/photos/25459876@N04/18704201479","Joellen mcGann; Susan Magyarody"
42652,658,"U.36.20","Fragment of green glaze tile","TA.OC.28-29.010","10","","British Museum","Diag. 7. On back in red.","","https://www.flickr.com/photos/25459876@N04/18704201479","Joellen mcGann; Susan Magyarody"
42652,,"","House U.36.20 fragment of green glaze tile","TA.OC.28-29.010","10","","British Museum","On back in red noted mark ""+"" in a circle","","https://www.flickr.com/photos/25459876@N04/18704201479","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42653,433,"House U.36.20","Fragment of green glaze tile","TA.OC.28-29.011","11","None given","British Museum","T.A. 28-29; white; 3 x 3 x 5","","https://www.flickr.com/photos/25459876@N04/18702656338","Joellen mcGann; Susan Magyarody"
42653,658,"U.36.20","Fragment of green glaze tile","TA.OC.28-29.011","11","","British Museum","","","https://www.flickr.com/photos/25459876@N04/18702656338","Joellen mcGann; Susan Magyarody"
42653,,"","House U36.20 fragment of green glaze tile","TA.OC.28-29.011","11","","British Museum","Tile in the shape of a triangle, 2 shorter sides marked with number 3, the longer side with number 5. The left top corner of the tile - white","","https://www.flickr.com/photos/25459876@N04/18702656338","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42654,433,"House U.36.17","Bronze rosette","TA.OC.28-29.012","12","None given","None given","T.A. 28-29; diam. 3","","https://www.flickr.com/photos/25459876@N04/18269724063","Joellen mcGann; Susan Magyarody"
42654,658,"U.36.17","Bronze rosette","TA.OC.28-29.012","12","","","diam. 3","","https://www.flickr.com/photos/25459876@N04/18269724063","Joellen mcGann; Susan Magyarody"
42654,,"","House U.36.17 bronze rosette","TA.OC.28-29.012","12","","","Diam. 3","","https://www.flickr.com/photos/25459876@N04/18269724063","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42655,433,"House U.36.20","Silaer figurine of bashetcarr","TA.OC.28-29.013","13","None given","Kept by Cairo","T.A. 28-29; 6 l.m.","","https://www.flickr.com/photos/25459876@N04/18885141292","Joellen mcGann; Susan Magyarody"
42655,658,"U.36.20","Silver figurine of bashescar [sic]","TA.OC.28-29.013","13","","kept by Cairo","6 cm.","","https://www.flickr.com/photos/25459876@N04/18885141292","Joellen mcGann; Susan Magyarody"
42655,,"","House U.36.20 silver figurine of basket carrier","TA.OC.28-29.013","13","","Kept by Cairo","6 cm length ; front and profile drawings","","https://www.flickr.com/photos/25459876@N04/18885141292","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42656,433,"House U.36.18","Black & yellow striped glass pendant","TA.OC.28-29.014","14","None given","None given","T.A. 28-29; 2 x 1.4","","https://www.flickr.com/photos/25459876@N04/18885140572","Joellen mcGann; Susan Magyarody"
42656,658,"U.36.18","Black & yellow striped glass pendant.","TA.OC.28-29.014","14","","","","","https://www.flickr.com/photos/25459876@N04/18885140572","Joellen mcGann; Susan Magyarody"
42656,,"","House U.36.18 black and yellow striped glass pendant","TA.OC.28-29.014","14","","","2x1.4.","","https://www.flickr.com/photos/25459876@N04/18885140572","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42657,433,"House U.36.25","Clay Toy (Cow?)","TA.OC.28-29.015","15","None given","Left in T. e. A. ","T.A. 28-29; Length 10 cm","","https://www.flickr.com/photos/25459876@N04/18267824684","Joellen mcGann; Susan Magyarody"
42657,658,"U.36.25","Clay toy (cow?)","TA.OC.28-29.015","15","","","left in T & A. Length 10 cm.","","https://www.flickr.com/photos/25459876@N04/18267824684","Joellen mcGann; Susan Magyarody"
42657,,"House U.36.25","Clay toy (cow?)","TA.OC.28-29.015","15","","Left in T. & A.","Length 10 cm","","https://www.flickr.com/photos/25459876@N04/18267824684","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42658,433,"House U.36.25","Lower portion of red clay figure of woman","TA.OC.28-29.016","16","None given","None given","T.A. 28-29; Length 8.5","","https://www.flickr.com/photos/25459876@N04/18704198149","Joellen mcGann; Susan Magyarody"
42658,658,"U.36.25","Lower portion of red clay figure of woman.","TA.OC.28-29.016","16","","","","","https://www.flickr.com/photos/25459876@N04/18704198149","Joellen mcGann; Susan Magyarody"
42658,,"House U.36.25.","Lower portion of red clay figurine of woman","TA.OC.28-29.016","16","","","Length 8.5 cm","","https://www.flickr.com/photos/25459876@N04/18704198149","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42659,433,"House U.36.27","Portion of Blue Faience Vessel","TA.OC.28-29.017","17","None given","British Museum","T.A. 28-29; A-B 3.5 cm","","https://www.flickr.com/photos/25459876@N04/18702664980","Joellen mcGann; Susan Magyarody"
42659,658,"U.36.27","Portion of blue faience vessel.","TA.OC.28-29.017","17","","British Museum","","","https://www.flickr.com/photos/25459876@N04/18702664980","Joellen mcGann; Susan Magyarody"
42659,,"House U.36.27","Portion of blue faience vessel","TA.OC.28-29.017","17","","British Museum","A-B. 3.5 cm. (diagonally)","","https://www.flickr.com/photos/25459876@N04/18702664980","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42660,433,"House U.36.27","Portion of inlaid deep and light blue glaze","TA.OC.28-29.018","18","None given","British Museum","T.A. 28-29; 2 cm","","https://www.flickr.com/photos/25459876@N04/18893190491","Joellen mcGann; Susan Magyarody"
42660,658,"U.36.27","Portion of inlaid deep and light blue glaze.","TA.OC.28-29.018","18","","British Musuem","","","https://www.flickr.com/photos/25459876@N04/18893190491","Joellen mcGann; Susan Magyarody"
42660,,"House U.36.27","Portion of inlaid deep and light blue glaze","TA.OC.28-29.018","18","","British Museum","2 cm","","https://www.flickr.com/photos/25459876@N04/18893190491","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42661,433,"House U.36.27","Head of Lucens in gray-green faience","TA.OC.28-29.019","19","None given","None given","T.A. 28-29; 2.2 CM","","https://www.flickr.com/photos/25459876@N04/18267822794","Joellen mcGann; Susan Magyarody"
42661,658,"U.36.27","Head of Uraeus in gray-green faience.","TA.OC.28-29.019","19","","","","","https://www.flickr.com/photos/25459876@N04/18267822794","Joellen mcGann; Susan Magyarody"
42661,,"House U.36.27","Head of uraeus in gray-green faience","TA.OC.28-29.019","19","","","2.2 cm","","https://www.flickr.com/photos/25459876@N04/18267822794","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42662,433,"House U.36.27","Wooden Kohl Stick","TA.OC.28-29.020","20","None given","None given","T.A. 28-29; 11 CM","","https://www.flickr.com/photos/25459876@N04/18885138122","Joellen mcGann; Susan Magyarody"
42662,658,"U.36.27","Wooden kohl stick.","TA.OC.28-29.020","20","","","","","https://www.flickr.com/photos/25459876@N04/18885138122","Joellen mcGann; Susan Magyarody"
42662,,"House U.36.27","Wooden kohl-stick","TA.OC.28-29.020","20","","","11 cm.","","https://www.flickr.com/photos/25459876@N04/18885138122","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42663,433,"House U.36.26","Red clay head of a cow","TA.OC.28-29.021","21","None given","None given","T.A. 28-29; 4 CM","","https://www.flickr.com/photos/25459876@N04/18267821714","Joellen mcGann; Susan Magyarody"
42663,658,"U.36.26","Red clay head of a cow.","TA.OC.28-29.021","21","","","","","https://www.flickr.com/photos/25459876@N04/18267821714","Joellen mcGann; Susan Magyarody"
42663,,"House U.36.26","Red clay head of a cow","TA.OC.28-29.021","21","","","4 cm","","https://www.flickr.com/photos/25459876@N04/18267821714","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42664,433,"House U.36.26","Clay Loom-weight","TA.OC.28-29.022","22","None given","None given","T.A. 28-29; 7.5 CM","","https://www.flickr.com/photos/25459876@N04/18864103086","Joellen mcGann; Susan Magyarody"
42664,658,"U.36.26","Clay loom-weight.","TA.OC.28-29.022","22","","","","","https://www.flickr.com/photos/25459876@N04/18864103086","Joellen mcGann; Susan Magyarody"
42664,,"House U.36.26","Clay loom-weight","TA.OC.28-29.022","22","","","7.5 cm.","","https://www.flickr.com/photos/25459876@N04/18864103086","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42665,433,"House U.36.26","Beads (inbox)","TA.OC.28-29.023","23","None given","None given","T.A. 28-29","No drawing","https://www.flickr.com/photos/25459876@N04/18890351825","Joellen mcGann; Susan Magyarody"
42665,658,"U.36.26","Beads (in box)","TA.OC.28-29.023","23","","","","No drawing.","https://www.flickr.com/photos/25459876@N04/18890351825","Joellen mcGann; Susan Magyarody"
42665,,"House U.36.26","Beads (in box)","TA.OC.28-29.023","23","","","","","https://www.flickr.com/photos/25459876@N04/18890351825","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42666,433,"House U.36.21","Blue glass object (false beard?) of statuette","TA.OC.28-29.024","24","None given","Dunedin, N.Z.","T.A. 28-29; 2 1/2 CM","","https://www.flickr.com/photos/25459876@N04/18269705133","Joellen mcGann; Susan Magyarody"
42666,658,"U.36.21","Blue glass object (false beard?) of statuette.","TA.OC.28-29.024","24","","Dunedin, N.Z.","","","https://www.flickr.com/photos/25459876@N04/18269705133","Joellen mcGann; Susan Magyarody"
42666,,"House U.36.21","Blue glass object (false beard?) of statuette","TA.OC.28-29.024","24","","Dunedin, N.Z.","2 1/2 cm","","https://www.flickr.com/photos/25459876@N04/18269705133","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42667,433,"House U.36.21","Two bits of bronze with silk thread","TA.OC.28-29.025","25","None given","None given","T.A. 28-29; (in box)","No drawing","https://www.flickr.com/photos/25459876@N04/18893378951","Joellen mcGann; Susan Magyarody"
42667,658,"U.36.21","Two bits of bronze with silk thread (in box).","TA.OC.28-29.025","25","","","","No drawing.","https://www.flickr.com/photos/25459876@N04/18893378951","Joellen mcGann; Susan Magyarody"
42667,,"House U.36.21","Two bits of bronze with silk thread ","TA.OC.28-29.025","25","","","(in box)","","https://www.flickr.com/photos/25459876@N04/18893378951","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42668,433,"House U.36.22","3 Lumps of Blue Paint","TA.OC.28-29.026","26","None given","Office","T.A. 28-29","","https://www.flickr.com/photos/25459876@N04/18268012674","Joellen mcGann; Susan Magyarody"
42668,658,"U.36.22","3 lumps of blue paint.","TA.OC.28-29.026","26","","Office","","","https://www.flickr.com/photos/25459876@N04/18268012674","Joellen mcGann; Susan Magyarody"
42668,,"House U.36.22","3 lumps of blue paint","TA.OC.28-29.026","26","","","Office","","https://www.flickr.com/photos/25459876@N04/18268012674","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42669,433,"House?","Painted flat piece of bone","TA.OC.28-29.027","27","None given","None given","T.A. 28-29; 16 CM","","https://www.flickr.com/photos/25459876@N04/18893187921","Joellen mcGann; Susan Magyarody"
42669,658,"?","Painted blat piece of bone.","TA.OC.28-29.027","27","","","","No provenance noted.","https://www.flickr.com/photos/25459876@N04/18893187921","Joellen mcGann; Susan Magyarody"
42669,,"House ?","Painted flat piece of bone","TA.OC.28-29.027","27","","","16 cm","","https://www.flickr.com/photos/25459876@N04/18893187921","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42670,433,"House V.36.4","Head of stone spindle-whorl","TA.OC.28-29.028","28","None given","None given","T.A. 28-29; 6.5 CM","","https://www.flickr.com/photos/25459876@N04/18269908613","Joellen mcGann; Susan Magyarody"
42670,658,"V.36.4","Head of stone spindle-whorl.","TA.OC.28-29.028","28","","","","","https://www.flickr.com/photos/25459876@N04/18269908613","Joellen mcGann; Susan Magyarody"
42670,1041,"House V.36.4","Head of stone spindle-whorl","TA.OC.28-29.028","28","","","6.5 cm","","https://www.flickr.com/photos/25459876@N04/18269908613","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42671,433,"House V.36.4","Impression of seal on black clay. Cartouches of Smenkhkane","TA.OC.28-29.029","29","None given","British Museum","T.A. 28-29; 3.5 CM","","https://www.flickr.com/photos/25459876@N04/18885325842","Joellen mcGann; Susan Magyarody"
42671,658,"V.36.4","Impression of seal on black clay. Cartouches of Smenkhkare","TA.OC.28-29.029","29","","British Museum","","","https://www.flickr.com/photos/25459876@N04/18885325842","Joellen mcGann; Susan Magyarody"
42671,1041,"House V.36.4","Impression of seal on black clay. Cartouches of Smenkhkare","TA.OC.28-29.029","29","","British Museum","3.5 cm.","","https://www.flickr.com/photos/25459876@N04/18885325842","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42672,433,"House V.36.4","Granite weight (in box)","TA.OC.28-29.030","30","None given","Wellcome Hist. Museumdaine or 1/3 bega","T.A. 28-29; 2 1/2 CM; Weight 4.15 gms; 64.04 grains; ? 1/2 ","","https://www.flickr.com/photos/25459876@N04/18704387569","Joellen mcGann; Susan Magyarody"
42672,658,"V.36.4","Granite weight (in box).","TA.OC.28-29.030","30","","Wellcome Hist. Museum","Weight 4.15 gms.","","https://www.flickr.com/photos/25459876@N04/18704387569","Joellen mcGann; Susan Magyarody"
42672,1041,"House V.36.4","Granite weight (in box)","TA.OC.28-29.030","30","","Wellcome Hist. Museum","2 1/2 cm ; Weight 4.15 gms. 64.04 grains ","","https://www.flickr.com/photos/25459876@N04/18704387569","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42673,433,"House V.36.4","Two bronze pins (in box)","TA.OC.28-29.031","31","None given","None given","T.A. 28-29; 6 1/2 CM","","https://www.flickr.com/photos/25459876@N04/18268011044","Joellen mcGann; Susan Magyarody"
42673,658,"V.36.4","Two bronze pins (in box).","TA.OC.28-29.031","31","","","","","https://www.flickr.com/photos/25459876@N04/18268011044","Joellen mcGann; Susan Magyarody"
42673,1041,"House V.36.4","Two bronze pins (in box)","TA.OC.28-29.031","31","","","6 1/2 cm","","https://www.flickr.com/photos/25459876@N04/18268011044","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42674,433,"House V.36.4","Light red bead (in box)","TA.OC.28-29.032","32","None given","None given","T.A. 28-29","","https://www.flickr.com/photos/25459876@N04/18268010534","Joellen mcGann; Susan Magyarody"
42674,658,"V.36.4","Light red bead (in box).","TA.OC.28-29.032","32","","","","","https://www.flickr.com/photos/25459876@N04/18268010534","Joellen mcGann; Susan Magyarody"
42674,1041,"House V.36.4","Light red bead (in box)","TA.OC.28-29.032","32","","","","","https://www.flickr.com/photos/25459876@N04/18268010534","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42675,433,"House U.36.23","Clay stamp (?)","TA.OC.28-29.033","33","None given","Auckland, New Zealand","T.A. 28-29; 9 CM","","https://www.flickr.com/photos/25459876@N04/18864293196","Joellen mcGann; Susan Magyarody"
42675,658,"U.36.23","Clay stamp (?)","TA.OC.28-29.033","33","","Auckland, N.Z.","","","https://www.flickr.com/photos/25459876@N04/18864293196","Joellen mcGann; Susan Magyarody"
42675,1041,"House U.36.23","Clay stamp (?)","TA.OC.28-29.033","33","","Auckland, N.Z.","9 cm","","https://www.flickr.com/photos/25459876@N04/18864293196","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42676,433,"House U.36.21","Whetstone red colouring on back","TA.OC.28-29.034","34","None given","None given","T.A. 28-29","","https://www.flickr.com/photos/25459876@N04/18890541255","Joellen mcGann; Susan Magyarody"
42676,658,"U.36.21","Whetstone; red colouring on back.","TA.OC.28-29.034","34","","","","","https://www.flickr.com/photos/25459876@N04/18890541255","Joellen mcGann; Susan Magyarody"
42676,1041,"House U.36.21","Whetstone object","TA.OC.28-29.034","34","","","Red colouring on back","","https://www.flickr.com/photos/25459876@N04/18890541255","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42677,433,"House U.36.22","Ostracon (2 pieces) with hieratic inscription","TA.OC.28-29.035","35","None given","None given","T.A. 28-29; AB 12 cms; thrown away","","https://www.flickr.com/photos/25459876@N04/18890540805","Joellen mcGann; Susan Magyarody"
42677,658,"U.36.22","Ostracon (2 pieces) with [...] inscription.","TA.OC.28-29.035","35","","","","","https://www.flickr.com/photos/25459876@N04/18890540805","Joellen mcGann; Susan Magyarody"
42677,1041,"House U.36.22","Ostracon (2 pieces) with hieratic inscription","TA.OC.28-29.035","35","","","A B (across) 12 cms (B thrown away)","","https://www.flickr.com/photos/25459876@N04/18890540805","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42678,433,"House U.36.22","Ostracon with hieratic inscription","TA.OC.28-29.036","36","None given","None given","T.A. 28-29; AB 18 cms","","https://www.flickr.com/photos/25459876@N04/18702840938","Joellen mcGann; Susan Magyarody"
42678,658,"U.36.22","Ostracon with hieratic inscription.","TA.OC.28-29.036","36","","","","","https://www.flickr.com/photos/25459876@N04/18702840938","Joellen mcGann; Susan Magyarody"
42678,1041,"House U.36.22","Ostracon with hieratic inscription","TA.OC.28-29.036","36","","","A B 18 cms","","https://www.flickr.com/photos/25459876@N04/18702840938","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42679,433,"House U.36.26","2 Ostraca with hieratic inscriptions","TA.OC.28-29.037","37","None given","None given","T.A. 28-29; A: 3.5 cms, thrown away; B: 6 cms","","https://www.flickr.com/photos/25459876@N04/18864101826","Joellen mcGann; Susan Magyarody"
42679,658,"U.36.26","2 Ostraca with Hier. inscriptions.","TA.OC.28-29.037","37","","","","","https://www.flickr.com/photos/25459876@N04/18864101826","Joellen mcGann; Susan Magyarody"
42679,1041,"House U.36.26","2 ostraca with hier. inscriptions","TA.OC.28-29.037","37","","","A 3.5 cm (thrown away), B 6 cms","","https://www.flickr.com/photos/25459876@N04/18864101826","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42680,433,"House V.36.3 Cellar","Winejar with hieratic inscription and sealing on handle","TA.OC.28-29.038","38","None given","Cairo","T.A. 28-29; 70 cms; Drab white slip; (See also Nos. 39, 40, 41)","","https://www.flickr.com/photos/25459876@N04/18885322632","Joellen mcGann; Susan Magyarody"
42680,658,"V.36.3","Wine jar with hier. inscriptions and sealing on handle. ","TA.OC.28-29.038","38 (see also Nos. 39, 40, 41, 1)","","Cairo","Drab white slip. ","","https://www.flickr.com/photos/25459876@N04/18885322632","Joellen mcGann; Susan Magyarody"
42680,1041,"House V.36.3 Cellar ","Winejar with hier. inscr. and sealing on handle","TA.OC.28-29.038","38","","Cairo","See also Nos. 39,40,41 ; 70 cms ; Drab white slip ; hieroglyphic insc. from the handle transcribed on the card","","https://www.flickr.com/photos/25459876@N04/18885322632","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42681,433,"House V.36.3 Cellar","Jar (Drab white slip)","TA.OC.28-29.039","39","None given","None given","T.A. 28-29; 43 cms; (see also Nos. 40, 41, 3)","","https://www.flickr.com/photos/25459876@N04/18702840298","Joellen mcGann; Susan Magyarody"
42681,658,"V.36.3","Clay jar (drab white slip).","TA.OC.28-29.039","39 (see also Nos. 1, 40, 41,)","","","","","https://www.flickr.com/photos/25459876@N04/18702840298","Joellen mcGann; Susan Magyarody"
42681,1041,"House V.36.3 Cellar","Clay jar (drab white slip)","TA.OC.28-29.039","39","","","See also Nos. 1,39,40,41 ; 43 cms ; ","","https://www.flickr.com/photos/25459876@N04/18702840298","Joellen mcGann; Susan Magyarody"
,,,,,,,,,,,
,,,,,,,,,,,
42682,433,"House V.36.3 Cellar","Jar (Drab white slip)","TA.OC.28-29.040","40","None given","None given","T.A. 28-29; 36 cms","","https://www.flickr.com/photos/25459876@N04/18890539165","Joellen mcGann; Susan Magyarody"
